fecha_venta,ciudad,temperatura_maxima,temperatura_minima,lluvia_mm,precio_unitario,total_venta,ventas_predichas
2011-04-15,Los Angeles,19.6,15.2,37.7,53.48,106.96,263.9247052478579
2011-04-15,Los Angeles,19.6,15.2,37.7,46.94,187.76,263.9247052478579
2014-09-30,Los Angeles,25.0,13.7,10.4,19.84,99.2,199.41667707473533
2013-03-23,Seattle,-7.7,-16.5,0.0,23.984,167.888,268.9206618576365
2014-07-03,Houston,18.4,9.2,1.7,32.792,163.96,224.7421342353501
2014-07-03,Houston,18.4,9.2,1.7,1.308,5.232,224.7421342353501
2011-10-25,Philadelphia,16.8,8.9,0.0,13.592,40.776,236.9496651905133
2011-10-25,Philadelphia,16.8,8.9,0.0,4.566,13.698,236.9496651905133
2011-12-05,Los Angeles,18.6,13.6,18.9,41.71,250.26,258.5572892568115
2014-11-04,Philadelphia,20.1,5.8,0.0,13.592,40.776,183.03954282941703
2014-09-10,Los Angeles,25.5,14.0,56.3,39.99,159.96,202.9331410614536
2012-01-05,New York City,4.2,-3.2,0.0,19.84,59.52,260.7158842130727
2012-01-05,New York City,4.2,-3.2,0.0,8.74,17.48,260.7158842130727
2012-01-05,New York City,4.2,-3.2,0.0,6.584,13.168,260.7158842130727
2014-04-17,San Francisco,28.4,19.9,0.2,13.58,40.74,214.0325588152513
2012-03-16,New York City,12.7,6.1,0.0,5.84,17.52,253.3340247420981
2014-06-14,Seattle,8.3,0.9,3.6,72.784,291.136,254.67725162509407
2014-06-03,Houston,18.2,5.4,0.0,5.344,10.688,197.45961037637653
2013-05-16,Springfield,18.1,12.5,8.7,3.808,15.232,253.49001393545512
2014-09-16,Seattle,10.3,4.7,0.5,4.14,12.42,264.8065202439073
2013-08-23,Seattle,8.8,3.4,1.0,6.48,19.44,268.76787406084827
2011-05-30,New York City,29.8,20.9,11.0,17.592,70.368,210.14359692364903
2011-11-21,San Francisco,24.5,17.9,5.4,3.29,6.58,235.3244315483736
2011-11-21,San Francisco,24.5,17.9,5.4,94.99,94.99,235.3244315483736
2014-08-21,Los Angeles,22.6,13.6,39.5,6.48,25.92,224.4102529768801
2012-12-19,Chicago,28.9,22.1,2.0,12.744,25.488,226.40008744001204
2012-12-21,Columbus,17.8,9.4,2.2,1.504,3.008,231.84147444142604
2013-10-25,Houston,7.7,0.3,0.0,5.184,15.552,255.1706178252589
2012-02-03,Columbus,19.0,9.1,5.0,8.28,74.52,218.886099756943
2013-04-14,San Francisco,30.4,21.7,0.0,2.04,6.12,209.3171283270063
2012-03-08,Chicago,29.4,19.5,0.0,2.856,8.568,201.77366608866467
2011-11-29,New York City,16.8,12.4,5.5,12.53,25.06,264.27106313160164
2013-05-18,Chicago,30.0,23.5,0.0,2.89,2.89,226.6852171733329
2013-05-18,Chicago,30.0,23.5,0.0,2.632,7.896,226.6852171733329
2013-05-18,Chicago,30.0,23.5,0.0,7.5360000000000005,22.608,226.6852171733329
2013-05-18,Chicago,30.0,23.5,0.0,3.816,30.528,226.6852171733329
2014-09-20,Philadelphia,25.2,14.2,0.0,1.6139999999999999,4.842,200.06081369589583
2013-12-20,Chicago,27.5,20.6,7.0,0.36,1.8,228.49261267719749
2014-03-25,New York City,3.5,-5.3,0.0,15.67,47.01,251.17580941663223
2014-03-25,New York City,3.5,-5.3,0.0,469.99,469.99,251.17580941663223
2014-03-25,New York City,3.5,-5.3,0.0,69.282,207.846,251.17580941663223
2014-06-02,Philadelphia,25.6,11.9,0.0,108.248,324.744,178.88946482313952
2014-06-09,Los Angeles,22.3,14.3,84.2,748.833,1497.666,238.1696135221384
2014-06-09,Los Angeles,22.3,14.3,84.2,8.76,17.52,238.1696135221384
2014-01-27,San Francisco,28.3,19.9,0.6,1.48,11.84,215.00245265803392
2011-05-16,Los Angeles,21.2,15.8,4.4,46.576,232.88,249.5536354971317
2014-11-01,Chicago,28.7,21.3,6.7,127.192,508.768,222.75001421941943
2014-11-01,Chicago,28.7,21.3,6.7,3.3040000000000003,9.912,222.75001421941943
2012-04-26,San Diego,27.4,21.7,0.0,21.312,63.936,236.88977396085355
2012-04-26,San Diego,27.4,21.7,0.0,19.84,59.52,236.88977396085355
2012-04-26,San Diego,27.4,21.7,0.0,103.992,311.976,236.88977396085355
2012-04-26,San Diego,27.4,21.7,0.0,16.784,50.352,236.88977396085355
2013-05-10,Houston,20.3,5.1,0.0,9.568,19.136,175.87680241682563
2012-04-13,Los Angeles,21.4,12.2,14.7,120.784,241.568,221.6402325471804
2012-04-13,Los Angeles,21.4,12.2,14.7,239.96,479.92,221.6402325471804
2012-09-25,Seattle,6.3,-0.6,0.2,76.784,307.136,261.217387234308
2012-09-25,Seattle,6.3,-0.6,0.2,6.3,12.6,261.217387234308
2012-09-25,Seattle,6.3,-0.6,0.2,79.99,159.98,261.217387234308
2013-07-18,New York City,34.9,25.3,0.2,22.98,45.96,195.3670348940232
2013-02-27,Houston,0.0,-9.1,0.0,8.096,16.192,254.43911978858827
2011-12-09,Chicago,27.7,18.7,1.9,4.224,8.448,211.554276100082
2011-12-09,Chicago,27.7,18.7,1.9,10.194,20.388,211.554276100082
2012-12-25,Los Angeles,25.3,14.0,39.3,4.98,9.96,202.61207710006747
2011-05-30,New York City,29.8,20.9,11.0,12.792,25.584,210.14359692364903
2011-05-30,New York City,29.8,20.9,11.0,92.8,464.0,210.14359692364903
2011-05-30,New York City,29.8,20.9,11.0,78.64999999999999,235.95,210.14359692364903
2011-05-30,New York City,29.8,20.9,11.0,9.99,39.96,210.14359692364903
2012-10-12,Seattle,-3.5,-7.7,0.0,8.95,17.9,297.25633443541324
2012-10-12,Seattle,-3.5,-7.7,0.0,40.98,81.96,297.25633443541324
2013-05-28,Los Angeles,25.8,15.0,55.1,6.69,13.38,207.6299795859653
2013-06-15,Philadelphia,25.8,15.1,0.0,168.588,337.176,201.3921526166999
2014-07-24,New York City,26.7,20.8,1.0,4.64,13.92,236.6045373653136
2012-11-07,Houston,2.0,-0.3,0.0,38.32,76.64,302.994732497853
2013-07-31,San Francisco,31.5,19.5,0.1,357.82,715.64,182.4855155587185
2014-06-18,New York City,30.6,22.1,0.0,680.9,3404.5,210.52155997256023
2014-06-18,New York City,30.6,22.1,0.0,33.78,101.34,210.52155997256023
2012-11-20,Philadelphia,10.8,2.2,0.0,86.093,344.372,241.13127210404963
2012-07-04,San Diego,27.6,20.8,2.5,11.424,22.848,228.5232648813632
2013-08-14,Springfield,19.7,11.5,0.7,5.58,22.32,230.16196977812385
2013-08-14,Springfield,19.7,11.5,0.7,14.799999999999999,103.6,230.16196977812385
2014-11-21,New York City,2.3,-3.7,0.0,0.9900000000000001,2.97,274.37529975474627
2014-11-21,New York City,2.3,-3.7,0.0,569.99,569.99,274.37529975474627
2014-11-21,New York City,2.3,-3.7,0.0,16.99,50.97,274.37529975474627
2013-03-26,New York City,10.2,-2.3,0.0,19.84,59.52,212.41646099295167
2013-12-15,San Diego,29.2,20.9,0.0,40.712,81.424,214.2609705382576
2013-12-15,San Diego,29.2,20.9,0.0,13.48,134.8,214.2609705382576
2012-11-19,New York City,9.0,3.9,0.0,2.992,5.984,270.605943574219
2012-11-19,New York City,9.0,3.9,0.0,215.44,861.76,270.605943574219
2012-03-23,Los Angeles,21.5,13.8,16.6,8.34,33.36,233.132903305152
2012-08-16,Philadelphia,29.5,19.4,0.0,129.948,519.792,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,10.392,31.176,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,5.184,10.368,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,1.362,2.724,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,84.784,254.352,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,1.254,3.762,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,3.424,10.272,200.0939258955838
2012-08-27,Los Angeles,26.4,13.7,62.1,5.104,5.104,193.1160733527628
2011-01-04,Houston,-0.9,-7.3,0.0,8.224,16.448,276.4026495738894
2014-01-23,Chicago,31.7,21.6,2.2,3.024,15.12,196.88776098281875
2014-01-23,Chicago,31.7,21.6,2.2,2.624,7.872,196.88776098281875
2013-04-22,Seattle,-3.0,-8.6,0.0,1.6640000000000001,8.32,285.81502544886524
2014-11-04,San Diego,29.3,20.6,0.0,39.95,199.75,211.0599263346049
2014-11-04,San Diego,29.3,20.6,0.0,139.432,1673.184,211.0599263346049
2011-05-04,Seattle,0.7,-2.2,0.0,1.74,12.18,300.49049083875394
2011-05-04,Seattle,0.7,-2.2,0.0,14.42,57.68,300.49049083875394
2012-12-12,Los Angeles,19.5,14.5,75.3,49.99,299.94,264.29496096749205
2012-12-12,Los Angeles,19.5,14.5,75.3,3.68,25.76,264.29496096749205
2011-03-17,Philadelphia,17.0,4.2,0.0,21.104,126.624,199.36084456648413
2014-05-26,New York City,27.9,15.2,0.0,132.784,663.92,182.8519526782928
2014-05-26,New York City,27.9,15.2,0.0,15.0,120.0,182.8519526782928
2014-05-26,New York City,27.9,15.2,0.0,3.29,3.29,182.8519526782928
2014-05-26,New York City,27.9,15.2,0.0,6.28,18.84,182.8519526782928
2012-09-11,New York City,22.0,12.0,0.0,105.34,210.68,212.73729158904223
2012-09-11,New York City,22.0,12.0,0.0,78.8,78.8,212.73729158904223
2012-09-11,New York City,22.0,12.0,0.0,19.99,19.99,212.73729158904223
2012-09-11,New York City,22.0,12.0,0.0,193.17,772.68,212.73729158904223
2012-06-25,Houston,12.5,8.1,0.6,15.984,47.952,270.4614497058883
2012-06-25,Houston,12.5,8.1,0.6,0.492,0.984,270.4614497058883
2012-06-25,Houston,12.5,8.1,0.6,8.376,75.384,270.4614497058883
2012-06-25,Houston,12.5,8.1,0.6,2.304,4.608,270.4614497058883
2014-07-11,Columbus,21.7,10.2,0.3,13.969999999999999,41.91,201.8409242985207
2014-07-01,Los Angeles,22.0,14.7,67.1,145.333,435.999,241.797544355944
2014-08-22,Seattle,14.3,4.6,0.7,64.784,388.704,227.30774355431885
2014-08-22,Seattle,14.3,4.6,0.7,95.43,572.58,227.30774355431885
2014-08-22,Seattle,14.3,4.6,0.7,16.59,33.18,227.30774355431885
2013-09-21,New York City,24.2,14.0,2.4,78.65,393.25,208.03522549319908
2013-07-04,New York City,30.0,23.1,0.0,100.98,706.86,223.64260915218915
2011-09-26,Philadelphia,26.4,19.3,0.0,1.194,5.97,227.82500771194003
2011-09-26,Philadelphia,26.4,19.3,0.0,21.184,21.184,227.82500771194003
2011-09-26,Philadelphia,26.4,19.3,0.0,6.896,41.376,227.82500771194003
2011-07-14,New York City,26.9,18.6,0.0,5.98,17.94,217.9050027359639
2014-09-29,Philadelphia,25.7,15.9,0.0,2.655,2.655,208.39645684678237
2012-08-28,Los Angeles,24.4,13.2,46.3,178.47,892.35,205.68775371021832
2012-08-28,Los Angeles,24.4,13.2,46.3,153.833,307.666,205.68775371021832
2012-08-28,Los Angeles,24.4,13.2,46.3,80.98,728.82,205.68775371021832
2012-08-28,Los Angeles,24.4,13.2,46.3,8.272,41.36,205.68775371021832
2012-08-28,Los Angeles,24.4,13.2,46.3,14.392000000000001,43.176,205.68775371021832
2012-08-28,Los Angeles,24.4,13.2,46.3,2.08,4.16,205.68775371021832
2012-10-20,San Francisco,25.2,19.6,5.7,79.99,239.97,241.86000256491104
2012-10-20,San Francisco,25.2,19.6,5.7,2.67,16.02,241.86000256491104
2013-11-23,New York City,10.6,0.5,0.0,16.784,134.272,230.0383643897784
2012-10-26,Springfield,18.9,10.5,0.4,24.424000000000003,146.544,229.8700509863829
2012-10-26,Springfield,18.9,10.5,0.4,43.967999999999996,131.904,229.8700509863829
2012-10-26,Springfield,18.9,10.5,0.4,40.775999999999996,203.88,229.8700509863829
2012-10-26,Springfield,18.9,10.5,0.4,2.043,14.301,229.8700509863829
2012-10-26,Springfield,18.9,10.5,0.4,71.864,718.64,229.8700509863829
2011-12-07,Seattle,-15.3,-19.1,0.0,38.480000000000004,269.36,318.994411992615
2012-12-10,San Francisco,29.6,18.0,0.0,2.88,5.76,188.52570963378568
2014-11-09,New York City,13.2,5.0,0.0,21.98,109.9,240.37141174497825
2014-07-28,Seattle,13.9,6.3,7.8,7.96,23.88,244.8169807713906
2014-07-28,Seattle,13.9,6.3,7.8,6.55,26.2,244.8169807713906
2014-07-28,Seattle,13.9,6.3,7.8,6.48,12.96,244.8169807713906
2014-07-28,Seattle,13.9,6.3,7.8,46.989999999999995,234.95,244.8169807713906
2013-03-11,Los Angeles,23.2,15.2,50.0,8.950000000000001,26.85,232.39980437811204
2013-03-11,Los Angeles,23.2,15.2,50.0,1119.2,3357.6,232.39980437811204
2012-05-22,Los Angeles,21.2,14.7,74.9,4.13,8.26,250.14096013056283
2012-05-22,Los Angeles,21.2,14.7,74.9,424.76000000000005,2973.32,250.14096013056283
2012-05-22,Los Angeles,21.2,14.7,74.9,14.97,104.79,250.14096013056283
2012-05-22,Los Angeles,21.2,14.7,74.9,129.28799999999998,775.728,250.14096013056283
2014-02-18,Houston,-1.4,-9.5,0.0,89.0664,89.0664,264.2637463965732
2014-02-18,Houston,-1.4,-9.5,0.0,29.24,175.44,264.2637463965732
2014-02-18,Houston,-1.4,-9.5,0.0,109.584,438.336,264.2637463965732
2014-12-09,Philadelphia,4.8,2.3,63.4,53.886,215.544,305.0899116925755
2014-11-19,Chicago,28.4,21.3,7.7,9.264000000000001,55.584,225.6342929202733
2014-11-19,Chicago,28.4,21.3,7.7,63.693,127.386,225.6342929202733
2014-08-30,Los Angeles,24.1,13.3,14.8,49.34,148.02,205.2047249486101
2014-07-01,Los Angeles,22.0,14.7,67.1,40.989999999999995,204.95,241.797544355944
2014-07-23,Chicago,32.9,20.8,0.0,131.586,526.344,179.49405558456013
2013-11-12,San Francisco,28.2,20.5,0.0,20.98,41.96,220.40924439506296
2013-11-12,San Francisco,28.2,20.5,0.0,150.384,451.152,220.40924439506296
2013-11-12,San Francisco,28.2,20.5,0.0,2.8640000000000003,31.504,220.40924439506296
2011-12-09,Philadelphia,10.1,-0.6,0.0,10.224,30.672,226.2666332706076
2011-12-09,Philadelphia,10.1,-0.6,0.0,269.994,1079.976,226.2666332706076
2012-02-06,Houston,-2.0,-8.1,0.0,0.9780000000000001,2.934,280.42740359734586
2012-02-06,Houston,-2.0,-8.1,0.0,9.264,18.528,280.42740359734586
2012-02-06,Houston,-2.0,-8.1,0.0,223.58399999999997,670.752,280.42740359734586
2014-08-27,Chicago,32.9,22.9,1.1,12.991999999999999,64.96,195.607463246781
2012-02-16,Los Angeles,19.7,12.1,46.6,12.280000000000001,36.84,240.5558307196744
2012-02-16,Los Angeles,19.7,12.1,46.6,12.53,87.71,240.5558307196744
2011-11-09,New York City,16.3,7.7,0.0,6.28,56.52,232.4172820660565
2013-07-19,Philadelphia,35.2,26.0,4.2,1.408,11.264,198.44239091751672
2013-07-19,Philadelphia,35.2,26.0,4.2,28.407999999999998,284.08,198.44239091751672
2013-07-19,Philadelphia,35.2,26.0,4.2,4.624,18.496,198.44239091751672
2013-02-05,San Diego,28.9,21.3,0.0,4.91,14.73,220.06084312278617
2013-02-05,San Diego,28.9,21.3,0.0,62.18,186.54,220.06084312278617
2013-02-05,San Diego,28.9,21.3,0.0,139.432,557.728,220.06084312278617
2013-02-05,San Diego,28.9,21.3,0.0,39.992,159.968,220.06084312278617
2014-03-24,Seattle,-10.8,-19.6,0.0,16.24,32.48,273.83218351541444
2014-03-24,Seattle,-10.8,-19.6,0.0,6.68,20.04,273.83218351541444
2014-03-24,Seattle,-10.8,-19.6,0.0,3499.99,13999.96,273.83218351541444
2013-11-19,San Diego,26.9,21.4,2.3,119.0,595.0,239.49539140014932
2012-09-28,New York City,22.9,16.5,11.8,48.919999999999995,293.52,240.19360495889168
2012-09-28,New York City,22.9,16.5,11.8,153.99,307.98,240.19360495889168
2012-11-02,San Diego,27.2,22.6,4.2,16.16,96.96,246.1072777613874
2012-11-02,San Diego,27.2,22.6,4.2,16.784,117.488,246.1072777613874
2012-11-02,San Diego,27.2,22.6,4.2,3.984,11.952,246.1072777613874
2012-11-02,San Diego,27.2,22.6,4.2,170.833,512.499,246.1072777613874
2013-08-01,San Francisco,31.7,20.5,0.3,123.304,863.128,188.27926206348195
2014-11-07,Seattle,-3.0,-6.7,0.0,290.97999999999996,2036.86,300.26741354929817
2014-11-07,Seattle,-3.0,-6.7,0.0,224.784,449.568,300.26741354929817
2014-11-07,Seattle,-3.0,-6.7,0.0,36.32,108.96,300.26741354929817
2011-07-09,Los Angeles,24.0,13.3,35.2,2.88,2.88,208.7149015407761
2011-07-09,Los Angeles,24.0,13.3,35.2,6.984000000000001,41.904,208.7149015407761
2011-07-09,Los Angeles,24.0,13.3,35.2,5.98,23.92,208.7149015407761
2013-01-30,Chicago,31.2,22.0,0.3,39.128,156.512,204.28448308174563
2013-09-23,New York City,18.0,10.2,0.0,21.39,128.34,235.8090830056916
2014-12-23,Los Angeles,23.5,13.3,15.1,94.99,474.95,210.7573583166203
2012-08-02,Springfield,21.1,11.2,0.1,69.375,277.5,214.93657065065577
2012-11-21,Philadelphia,11.8,1.3,0.0,156.588,1252.704,225.09452217852703
2012-11-21,Philadelphia,11.8,1.3,0.0,22.194,110.97,225.09452217852703
2014-05-19,Chicago,29.8,21.7,0.0,7.5360000000000005,22.608,214.83165745377573
2014-05-19,Chicago,29.8,21.7,0.0,1.892,1.892,214.83165745377573
2014-07-24,Chicago,32.2,23.1,0.0,21.104,63.312,203.4226690207011
2012-09-13,Chicago,31.9,23.1,0.2,7.824,7.824,206.2053364115797
2012-09-13,Chicago,31.9,23.1,0.2,42.518,170.072,206.2053364115797
2013-12-11,New York City,-0.4,-5.8,0.0,6.98,62.82,283.21698871420404
2014-11-18,New York City,5.3,-3.2,0.0,6.48,38.88,250.60591414732872
2014-11-18,New York City,5.3,-3.2,0.0,46.94,187.76,250.60591414732872
2014-04-25,Chicago,29.6,23.4,0.5,2.086,10.43,229.66442498796116
2014-04-25,Chicago,29.6,23.4,0.5,72.784,72.784,229.66442498796116
2012-11-08,New York City,6.0,1.1,0.6,13.430000000000001,67.15,276.9565415425414
2012-11-08,New York City,6.0,1.1,0.6,274.99,549.98,276.9565415425414
2012-11-08,New York City,6.0,1.1,0.6,3.94,11.82,276.9565415425414
2012-11-08,New York City,6.0,1.1,0.6,1160.95,4643.8,276.9565415425414
2012-11-08,New York City,6.0,1.1,0.6,288.882,577.764,276.9565415425414
2011-09-01,New York City,25.5,18.2,0.0,11.872,23.744,227.72962934394883
2011-09-01,New York City,25.5,18.2,0.0,119.0,357.0,227.72962934394883
2011-08-12,San Francisco,29.0,19.9,0.0,100.792,806.336,208.49262686098805
2011-08-12,San Francisco,29.0,19.9,0.0,28.48,85.44,208.49262686098805
2011-08-19,Columbus,18.0,11.0,25.3,114.97000000000001,344.91,245.1077567259492
2013-05-11,Philadelphia,24.0,16.7,12.7,371.994,743.988,231.7192516274418
2012-03-05,Chicago,30.7,22.6,0.1,5.606,11.212,213.418433224942
2012-03-05,Chicago,30.7,22.6,0.1,2.356,4.712,213.418433224942
2012-03-05,Chicago,30.7,22.6,0.1,36.196,180.98,213.418433224942
2012-03-05,Chicago,30.7,22.6,0.1,30.208,60.416,213.418433224942
2014-08-13,Seattle,10.3,6.0,0.6,299.99,299.99,274.70769772637146
2014-08-13,Seattle,10.3,6.0,0.6,48.04,192.16,274.70769772637146
2014-08-13,Seattle,10.3,6.0,0.6,30.328,242.624,274.70769772637146
2014-08-13,Seattle,10.3,6.0,0.6,15.58,46.74,274.70769772637146
2014-08-13,Seattle,10.3,6.0,0.6,34.989999999999995,174.95,274.70769772637146
2014-08-13,Seattle,10.3,6.0,0.6,16.784,100.704,274.70769772637146
2011-12-30,New York City,8.9,-0.0,0.0,40.98,122.94,241.85960355586212
2011-12-30,New York City,8.9,-0.0,0.0,5.064,35.448,241.85960355586212
2013-12-26,New York City,2.2,-3.2,0.0,320.382,2563.056,279.0976479689709
2012-06-13,Springfield,16.5,12.8,1.7,3.424,3.424,269.58828199374733
2014-04-23,Columbus,19.3,10.3,6.9,225.01999999999998,675.06,225.49798611818105
2014-11-04,Seattle,-3.0,-4.8,0.0,4.592,18.368,314.71980164973104
2014-03-14,New York City,6.5,-7.0,0.0,149.95,299.9,210.672079692924
2014-07-27,Los Angeles,23.2,14.1,48.3,329.99,1649.95,223.81670828626903
2014-07-27,Los Angeles,23.2,14.1,48.3,120.78399999999999,362.352,223.81670828626903
2011-10-31,San Francisco,26.5,19.3,0.2,36.792,73.584,226.93132235163893
2013-07-26,San Francisco,29.4,21.6,0.1,4.13,37.17,217.7600596134164
2011-03-01,Houston,-19.3,-24.8,0.0,45.784,137.352,312.4007752031127
2011-03-01,Houston,-19.3,-24.8,0.0,125.503,376.509,312.4007752031127
2014-01-27,Columbus,19.1,9.5,0.4,15.68,62.72,220.42535455793364
2014-01-27,Columbus,19.1,9.5,0.4,419.98999999999995,2939.93,220.42535455793364
2014-11-14,New York City,6.1,0.5,3.0,11.21,11.21,271.77837525295683
2013-09-27,Houston,11.0,4.1,0.3,7.812,15.624,253.78358807013348
2014-11-08,New York City,8.0,1.1,0.0,1.97,7.88,258.4985693041617
2014-06-12,Los Angeles,22.6,15.0,26.2,20.48,61.44,233.3700930225433
2014-05-04,Philadelphia,15.6,9.8,0.2,16.224,32.448,254.8499943191195
2014-05-04,Philadelphia,15.6,9.8,0.2,6.597,26.388,254.8499943191195
2014-05-04,Philadelphia,15.6,9.8,0.2,74.694,373.47,254.8499943191195
2014-05-04,Philadelphia,15.6,9.8,0.2,12.84,64.2,254.8499943191195
2014-05-04,Philadelphia,15.6,9.8,0.2,4.0,8.0,254.8499943191195
2014-01-31,Seattle,-9.1,-11.7,0.0,151.192,604.768,318.29919274049047
2013-06-12,Los Angeles,22.4,14.5,64.9,300.904,902.712,236.32045649176035
2013-11-25,Seattle,-10.5,-16.9,0.0,27.42,82.26,291.6125230947502
2013-11-11,San Francisco,27.7,19.1,2.2,29.74,29.74,214.6349883624665
2012-01-05,San Francisco,24.1,19.5,2.5,14.56,87.36,250.80287538546776
2012-01-05,San Francisco,24.1,19.5,2.5,9.36,56.16,250.80287538546776
2012-11-12,Houston,1.8,-4.6,0.0,64.784,64.784,272.1248726461473
2012-11-12,Houston,1.8,-4.6,0.0,5.184,15.552,272.1248726461473
2012-11-12,Houston,1.8,-4.6,0.0,31.984,223.888,272.1248726461473
2011-09-09,Chicago,25.5,20.8,82.8,3.632,10.896,258.02335206383066
2013-03-18,San Francisco,28.3,19.5,24.3,42.392,84.784,214.97007969490951
2013-02-08,Houston,2.0,-7.3,0.0,60.375,241.5,249.74909212783703
2014-12-05,Los Angeles,20.1,14.7,50.0,5.88,11.76,257.08827817332445
2011-09-03,Houston,19.8,6.1,0.1,1.536,7.68,188.0914648224065
2014-11-03,Springfield,19.2,10.0,5.9,77.686,155.372,224.0081041526489
2012-12-05,New York City,12.2,1.9,0.8,46.480000000000004,232.4,226.0836927690384
2012-12-05,New York City,12.2,1.9,0.8,54.882,164.646,226.0836927690384
2012-12-05,New York City,12.2,1.9,0.8,11.34,22.68,226.0836927690384
2013-02-01,Los Angeles,20.9,15.0,29.5,26.38,105.52,249.41373886870505
2014-05-10,Seattle,7.6,1.7,1.8,29.583999999999996,147.92,266.9674595345015
2014-05-10,Seattle,7.6,1.7,1.8,34.76,104.28,266.9674595345015
2014-05-10,Seattle,7.6,1.7,1.8,286.85,286.85,266.9674595345015
2014-05-10,Seattle,7.6,1.7,1.8,16.74,66.96,266.9674595345015
2014-05-10,Seattle,7.6,1.7,1.8,99.99,199.98,266.9674595345015
2011-05-28,Seattle,12.0,7.4,2.3,34.24,136.96,269.94825064155884
2014-03-15,Chicago,26.7,20.1,1.4,24.808,49.616,231.3307789832997
2013-12-09,Columbus,16.8,10.8,9.8,3.528,10.584,252.64679183814405
2013-03-07,Philadelphia,8.6,0.8,0.1,215.97,431.94,250.71478557528133
2013-03-07,Philadelphia,8.6,0.8,0.1,2.043,2.043,250.71478557528133
2013-03-07,Philadelphia,8.6,0.8,0.1,22.746,68.238,250.71478557528133
2011-04-28,San Francisco,25.7,19.9,13.0,335.992,1679.96,240.47372084531924
2013-04-19,Houston,7.2,-0.4,0.1,86.093,344.372,254.45419614097875
2013-04-19,Houston,7.2,-0.4,0.1,518.312,1554.936,254.45419614097875
2013-04-19,Houston,7.2,-0.4,0.1,25.576,127.88,254.45419614097875
2013-05-23,Los Angeles,20.7,15.2,40.7,111.192,222.384,254.19577759452145
2014-05-29,Chicago,30.2,21.9,0.8,35.623,106.869,212.7782200231433
2014-05-29,Chicago,30.2,21.9,0.8,1.188,3.564,212.7782200231433
2011-08-25,Houston,17.3,4.2,0.0,8.56,25.68,196.6035800030994
2011-08-25,Houston,17.3,4.2,0.0,4.128,12.384,196.6035800030994
2012-04-09,New York City,16.6,7.8,0.0,5.98,17.94,230.42066950795763
2013-09-20,San Francisco,30.8,19.8,0.0,4.464,8.928,191.1883874753937
2012-10-30,New York City,12.9,9.5,7.0,258.95,1035.8,278.2471155085145
2014-12-19,San Francisco,27.0,20.2,1.0,2.88,5.76,229.2833607702132
2013-03-13,Los Angeles,21.1,14.5,36.1,9.99,19.98,244.61059577398203
2013-05-25,Philadelphia,17.0,6.9,2.3,5.552,16.656,220.19058122538365
2014-02-12,New York City,-6.7,-17.6,0.0,10.35,20.7,251.36260792154204
2014-09-25,Seattle,6.0,-0.9,0.0,19.98,199.8,261.667292954341
2014-07-08,Los Angeles,22.5,15.2,99.8,1.9800000000000002,5.94,245.15872573864107
2012-02-29,Los Angeles,20.2,11.9,28.8,7.992,15.984,232.1782341231768
2012-02-29,Los Angeles,20.2,11.9,28.8,61.584,184.752,232.1782341231768
2011-02-21,Los Angeles,22.4,16.1,4.5,6.48,12.96,240.8192346731975
2013-12-23,New York City,15.2,5.1,19.0,12.792,25.584,225.16356860628025
2013-02-02,Houston,4.3,-0.4,0.0,36.892,73.784,281.0950521732842
2013-04-08,New York City,20.1,6.3,0.0,1.82,3.64,186.84280285584677
2013-01-11,Columbus,21.3,8.6,0.0,3.928,54.992,193.3087407238845
2014-09-22,San Francisco,28.4,20.0,3.2,7.9799999999999995,55.86,215.1742532329448
2014-03-17,Columbus,19.4,10.7,9.3,22.188,44.376,227.92633988145587
2014-03-17,Columbus,19.4,10.7,9.3,8.544,51.264,227.92633988145587
2014-03-17,Columbus,19.4,10.7,9.3,1.7309999999999999,5.193,227.92633988145587
2014-03-17,Columbus,19.4,10.7,9.3,79.992,159.984,227.92633988145587
2014-03-17,Columbus,19.4,10.7,9.3,27.112,54.224,227.92633988145587
2014-11-11,Los Angeles,20.4,14.7,35.9,120.712,241.424,252.5401142716244
2012-01-13,Columbus,19.9,10.3,0.2,4.91,9.82,219.1324622703681
2011-05-16,San Francisco,22.7,19.6,47.4,18.8,56.4,270.1336967922482
2012-06-07,Philadelphia,24.6,13.0,0.3,4.578,18.312,196.48562300047476
2012-06-07,Philadelphia,24.6,13.0,0.3,5.184,25.92,196.48562300047476
2012-06-07,Philadelphia,24.6,13.0,0.3,2.672,8.016,196.48562300047476
2014-03-10,Los Angeles,20.3,13.9,36.0,239.992,479.984,247.3866878308787
2014-03-10,Los Angeles,20.3,13.9,36.0,6.168,30.84,247.3866878308787
2012-12-22,Philadelphia,4.6,0.3,0.0,16.784,33.568,283.6623516469011
2012-12-22,Philadelphia,4.6,0.3,0.0,60.375,422.625,283.6623516469011
2011-08-06,New York City,27.9,21.5,5.6,99.99,199.98,231.4843081811345
2013-03-28,Columbus,21.0,10.9,8.0,20.24,20.24,214.5771145085993
2013-03-28,Columbus,21.0,10.9,8.0,9.98,39.92,214.5771145085993
